"","Barcode","Row","Column","Col","ScreenID","Treatment","Medium","ORF","Screen.Name","Library.Name","MasterPlate.Number","Timeseries.order","Inoc.Time","TileX","TileY","XOffset","YOffset","Threshold","EdgeLength","EdgePixels","RepQuad","K","r","g","v","objval","tshift","t0","d0","nAUC","nSTP","nr","nr_t","maxslp","maxslp_t","Gene","Model","TimeFormat","Normalization","AUCLim","MDP","MDR","MDRMDP","DT","AUC","glog_maxslp"
"22","QFA1705484730",3,6,6,"","UNKNOWN","UNKNOWN","SAMPLE_18","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0463524191641969,0.288586346850614,0.000432693330346205,0.723534871600565,0.000152833782559682,1.5,0,0.000360939981957348,2.48671723088563,0.0274596876153986,0.338366869785389,10.0740017057261,0.00313179016064175,14.5025299752197,"SAMPLE_18","Glog","h","Raw",72.0013888888889,6.74315594298949,0.39795063768425,31.2856816290222,60.3089874152747,2.45129904565843,0.00264624829474621
"23","QFA1705484730",3,7,7,"","UNKNOWN","UNKNOWN","SAMPLE_22","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.051348112793123,0.873789317036846,0.000476168181768054,0.147137245849779,0.000127021593572706,2.66666666666667,0,0.000368098009610402,2.65435785738998,0.0284695002361663,0.3390648714241,10.0668008467513,0.00323636362320467,14.5025299752197,"SAMPLE_22","Glog","h","Raw",72.0013888888889,6.75269622274539,0.593430836332025,46.7413765358195,40.4427922019408,2.69988067483068,0.00226396617411294
"24","QFA1705484730",3,8,8,"","UNKNOWN","UNKNOWN","EDGE_21","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0628684658807781,0.737295643242443,0.000803706310228972,0.137461530620266,0.000189114243091744,3.33333333333333,0,0.000605481151812915,2.99394257813262,0.0285328485379357,0.302342128568611,12.1622508084142,0.00313301834982405,14.5097308341945,"EDGE_21","Glog","h","Raw",72.0013888888889,6.28952433947092,0.450132509653018,35.5859830071585,53.317633108749,3.04622608467651,0.00219478835905982
"25","QFA1705484730",4,1,1,"","UNKNOWN","UNKNOWN","EDGE_4","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0602682489496127,0.977687775354271,0.000300301279013927,0.111707883894482,0.000223674969789287,2.66666666666667,0,0.000267686184834441,2.88471477601973,0.0272988734294009,0.363411705492922,10.0523991288018,0.00312971464386941,14.5169316931693,"EDGE_4","Glog","h","Raw",72.0013888888889,7.64884371922075,0.598834419190325,47.3053706751711,40.0778566343098,2.9396371332921,0.00229444143289382
"26","QFA1705484730",4,2,2,"","UNKNOWN","UNKNOWN","SAMPLE_3","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0497226704629858,0.313627937786486,0.000387415074019636,0.709886716872901,0.000200810623109724,2.16666666666667,0,0.000328473058397158,2.68398112221998,0.029946518423537,0.347530092223991,10.0307965518774,0.00330242633569261,14.4809273982954,"SAMPLE_3","Glog","h","Raw",72.0013888888889,7.00387988210993,0.433828188024426,34.1501957463018,55.3214398291905,2.67133242514385,0.003040993735389
"27","QFA1705484730",4,3,3,"","UNKNOWN","UNKNOWN","SAMPLE_7","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0496730727164796,0.847338948611417,0.00023053753063449,0.16019204493617,0.000113491821356788,0.333333333333333,0,0.000158157624978954,2.62807652057855,0.0299912368952,0.370150303456995,9.97318968007912,0.00330926090960637,14.4809273982954,"SAMPLE_7","Glog","h","Raw",72.0013888888889,7.75131854764058,0.675261079615011,53.1543982228387,35.5418085308325,2.5945358216173,0.00229858725156511
"28","QFA1705484730",4,4,4,"","UNKNOWN","UNKNOWN","SAMPLE_11","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0464988561283722,0.477785907117727,0.000100553396796593,0.670263792083495,0.000231666617162275,4.5,4.33333333333333,1.30373814520469e-05,2.54917426681175,0.0287590339508686,0.761359699517072,0.00720085897478637,0.0031560196150221,14.4809273982954,"SAMPLE_11","Glog","h","Raw",72.0013888888889,8.85308959796056,0.674942034404169,53.0649831064308,35.5586091495797,2.65769864465395,0.00414717287165788
"29","QFA1705484730",4,5,5,"","UNKNOWN","UNKNOWN","SAMPLE_15","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.049884867908225,0.842355470449358,0.000204943701662982,0.161638802994018,0.000103252907418284,0.166666666666667,0,0.000145088570100957,2.63345241406218,0.0297485942121239,0.380319799546669,9.95878796212955,0.00321133008719665,14.4737265393206,"SAMPLE_15","Glog","h","Raw",72.0013888888889,7.92723079042465,0.685778499505864,53.9865054556379,34.9967227279554,2.59685738451831,0.00231402284840608
"30","QFA1705484730",4,6,6,"","UNKNOWN","UNKNOWN","SAMPLE_19","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0478375982226495,0.595348500414608,0.000365909126320836,0.212887230694799,9.86963169716359e-05,0.333333333333333,0,0.000295911187076127,2.46741103720952,0.0267284078363841,0.354214410496212,12.1550499494394,0.00317103448535874,14.5313334111189,"SAMPLE_19","Glog","h","Raw",72.0013888888889,7.03051574879053,0.530572201199307,41.7361310762482,45.2341829175187,2.43090416090476,0.00201900897091831
"31","QFA1705484730",4,7,7,"","UNKNOWN","UNKNOWN","SAMPLE_23","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0514573666945989,0.760472062801326,0.000379051153605764,0.157607689244319,0.000124879486267612,1,0,0.000282630414746911,2.62184219980672,0.0278783711811789,0.344009332291506,12.1478490904646,0.00324697748087938,14.5169316931693,"SAMPLE_23","Glog","h","Raw",72.0013888888889,7.08484126381292,0.561986914628288,44.26643007749,42.7056206742361,2.60429167185497,0.00210502909631591
"32","QFA1705484730",4,8,8,"","UNKNOWN","UNKNOWN","EDGE_22","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0585637171805786,1.55196011293728,1.66906660977615e-05,0.0957074055434422,0.000274195996886921,3.16666666666667,3,1.99742419601831e-05,2.91791309284098,0.0278202857530483,0.503748999722831,0.173850857307953,0.00323719507148296,14.5206795679568,"EDGE_22","Glog","h","Raw",72.0013888888889,11.7767498810304,1.17881014196482,93.0721924344276,20.3595126523065,3.01531854089315,0.00305499605600221
"33","QFA1705484730",5,1,1,"","UNKNOWN","UNKNOWN","EDGE_5","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.068257798487496,0.682759416305273,0.000783170017404205,0.139219017115941,0.000207281844429242,1.16666666666667,0,0.00067724296176478,3.26267505578406,0.0324449858431286,0.300560670769556,10.045198269827,0.00335469599849203,12.3278705648343,"EDGE_5","Glog","h","Raw",72.0013888888889,6.4455245394641,0.42926915600639,33.9875314068593,55.908978467679,3.18768140352053,0.00223308757432949
"34","QFA1705484730",5,2,2,"","UNKNOWN","UNKNOWN","SAMPLE_4","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0556218816194527,0.962381920236031,0.000551927512189007,0.129092498959428,0.000167641883002606,2.83333333333333,0,0.00046954315961885,2.86412617971441,0.030841102388744,0.336840514831849,10.0595999877766,0.00340688943719497,14.4737265393206,"SAMPLE_4","Glog","h","Raw",72.0013888888889,6.65502993785656,0.58697922703323,46.3009206843898,40.8873072413538,2.91105517374351,0.00238946964880112
"35","QFA1705484730",5,3,3,"","UNKNOWN","UNKNOWN","SAMPLE_8","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0504573731884729,0.289684565659539,0.000429099822325741,0.688120431296113,0.000185755528665488,1.16666666666667,0,0.000361502152060462,2.69414235407561,0.0297718349529448,0.345901246996405,10.0523991288018,0.00334698308613463,14.4881282572702,"SAMPLE_8","Glog","h","Raw",72.0013888888889,6.87760798760053,0.397764394332675,31.3197342394739,60.3372256088043,2.63590546853946,0.00278381667828682
"36","QFA1705484730",5,4,4,"","UNKNOWN","UNKNOWN","SAMPLE_12","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0520593085418161,0.764883244133497,0.000424080450293469,0.160718692510228,0.000127773771256986,1.16666666666667,0,0.000332406127665601,2.68380764124163,0.0292305457045146,0.352971761783394,10.0523991288018,0.00322805633275886,14.495329116245,"SAMPLE_12","Glog","h","Raw",72.0013888888889,6.93967436199556,0.564150943782848,44.4463513461864,42.5418059909123,2.66844542325136,0.00218121438863604
"37","QFA1705484730",5,5,5,"","UNKNOWN","UNKNOWN","SAMPLE_16","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0523605889424536,0.680241420715081,0.000510578131737284,0.174986941177019,0.000117171012231442,0.5,0,0.000409757169239333,2.70856287072471,0.0296933804874157,0.320656454926294,10.0668008467513,0.00326749246073316,14.4881282572702,"SAMPLE_16","Glog","h","Raw",72.0013888888889,6.68020576645179,0.516831941828755,40.7226500425988,46.4367583688395,2.65399606909273,0.00211067580246055
"38","QFA1705484730",5,6,6,"","UNKNOWN","UNKNOWN","SAMPLE_20","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0495923039483456,0.763892374825729,0.000189996259693384,0.164391524992232,0.000110436831810618,1,0,0.000170188329602427,2.48048561048778,0.0247764634473148,0.395194950284505,12.1910542443133,0.00308340275884805,14.5817394239424,"SAMPLE_20","Glog","h","Raw",72.0013888888889,8.02800142345626,0.634057398922308,49.9094873082963,37.8514627237096,2.49033332178101,0.00211906295493325
"39","QFA1705484730",5,7,7,"","UNKNOWN","UNKNOWN","SAMPLE_24","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0534253735724926,0.690189084947338,0.000286760150432468,0.167505029356852,0.000122446815332166,0.333333333333333,0,0.000225348814230893,2.65102847260009,0.0267048123990038,0.374115257049112,12.1838533853385,0.00326737796575716,14.560136847018,"SAMPLE_24","Glog","h","Raw",72.0013888888889,7.54153672648257,0.555471324697466,43.7832892512882,43.2065507847258,2.61809233488866,0.00209870774747284
"40","QFA1705484730",5,8,8,"","UNKNOWN","UNKNOWN","EDGE_23","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0649106208022242,0.651417681734053,0.000589220391934678,0.147664747468488,0.00017591202488028,1.66666666666667,0,0.000431384729529646,3.01439046770396,0.0276749552900055,0.32785602908092,12.1838533853385,0.00322230176543273,14.5385342700937,"EDGE_23","Glog","h","Raw",72.0013888888889,6.78350338338022,0.445106674234157,35.20918455844,53.9196587903204,3.0032886636313,0.00214073950368023
"41","QFA1705484730",6,1,1,"","UNKNOWN","UNKNOWN","EDGE_6","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0723914975093424,0.716237863861585,0.000312276015355631,0.131517005981448,0.00023651476468068,0.5,0,0.000298725080838518,3.28334624772227,0.0299219007828635,0.370546926129478,10.0379974108522,0.00336272114990349,14.5025299752197,"EDGE_6","Glog","h","Raw",72.0013888888889,7.85685468421875,0.504337445044991,39.973869837682,47.5871863883892,3.20989685147914,0.00235531685213499
"42","QFA1705484730",6,2,2,"","UNKNOWN","UNKNOWN","EDGE_8","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0661342024530975,0.968123622686153,9.86265237700567e-05,0.114429082425462,0.000239815593853405,0,0,8.1590386389913e-05,3.17181185880362,0.0304274313343768,0.411045951347333,9.98759139802869,0.00350230041926136,14.5169316931693,"EDGE_8","Glog","h","Raw",72.0013888888889,9.38920517943425,0.706087338981835,55.8725095011206,33.9901293721079,3.09248374391885,0.00255063269327583
"43","QFA1705484730",6,3,3,"","UNKNOWN","UNKNOWN","EDGE_10","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0644132865157607,0.767477812444308,0.000266032728795651,0.133649455503779,0.000190079942563005,0,0,0.000235785156392319,3.06400971794236,0.0296596696008056,0.387516443929314,10.045198269827,0.00334354220716399,14.5097308341945,"EDGE_10","Glog","h","Raw",72.0013888888889,7.91961074837956,0.549792809511748,43.4840504183556,43.6528080847648,2.98794039926838,0.00227984469023257
"44","QFA1705484730",6,4,4,"","UNKNOWN","UNKNOWN","EDGE_12","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0650737797684313,0.662147944677582,0.000333292625258961,0.153199393671355,0.00018960615224927,0,0,0.000317727008598922,3.10236412291862,0.0298640438417244,0.353092318459147,10.0668008467513,0.00333532979394924,14.5097308341945,"EDGE_12","Glog","h","Raw",72.0013888888889,7.60914314855281,0.505663844420525,40.0012577382031,47.4623611413295,3.00095681397185,0.00225754469505425
"45","QFA1705484730",6,5,5,"","UNKNOWN","UNKNOWN","EDGE_14","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0645980505724178,0.739053348538956,0.000365154763579604,0.138897358145585,0.000188859089939489,0.5,0,0.000319467291905335,3.09483748085891,0.0302370864474909,0.346599653457957,10.0595999877766,0.00331623848891932,14.495329116245,"EDGE_14","Glog","h","Raw",72.0013888888889,7.46683876678819,0.520382300978969,41.1600735573629,46.1199390426038,3.03419350575447,0.00228265555611792
"46","QFA1705484730",6,6,6,"","UNKNOWN","UNKNOWN","EDGE_16","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0645460286730225,0.689856472932479,0.000461082418433888,0.143561129381635,0.000181983170618263,0.5,0,0.000358757277664365,3.0695467114862,0.0295637954676735,0.331905913579789,12.1478490904646,0.00329970959146719,14.5025299752197,"EDGE_16","Glog","h","Raw",72.0013888888889,7.12915986796982,0.480012312381307,37.9664176114226,49.9987174931778,3.00241492352253,0.00219578533177892
"47","QFA1705484730",6,7,7,"","UNKNOWN","UNKNOWN","EDGE_18","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0659796066556165,0.620963587851972,0.000653498423211221,0.151942565472673,0.000178003427800343,1.5,0,0.000495332314496962,3.05178187220816,0.0280054190527689,0.341401403751718,12.2054559622629,0.00331119577385436,14.5457351290685,"EDGE_18","Glog","h","Raw",72.0013888888889,6.65769261189559,0.42679516376851,33.7707504888351,56.2330645644744,3.02891125189071,0.00213020570667056
"48","QFA1705484730",6,8,8,"","UNKNOWN","UNKNOWN","EDGE_24","","Library1",1,431,"2024-01-17_18-45-30",NA,NA,NA,NA,NA,NA,NA,NA,0.0763734947352098,0.510999893962827,0.000358144863183902,0.166832258206207,0.00019561346530241,0,0,0.000286551270825926,3.20037050237115,0.0255568217531161,0.376341408934167,12.2414602571368,0.00315979911541531,14.6033420008668,"EDGE_24","Glog","h","Raw",72.0013888888889,7.73638498069197,0.417485447151204,33.122217522724,57.4870337727191,3.11355300907172,0.00221301100123308
