gene_id,130vs50,210vs50,290vs50,BR1vsBR2,logCPM,F,PValue,FDR
RPL8B,-0.0014875998287021011,-0.045385757074525156,-0.106188854259996,-0.07295674275162871,11.093832506960492,2.4481487141314515,0.07669654020024867,0.9618868529504357
STR3,-0.11297098686833504,-0.20207461086546427,-0.3449617556622507,0.04170067652520442,6.794652646847988,2.442249365378803,0.07722469075489123,0.9640607808941103
FUM1,0.006369627351647424,0.03431652248888892,0.009251383369918384,0.06262631842458556,8.161401915022566,2.4417029412464775,0.07727379852379021,0.9640607808941103
ECM38,0.019029189934709496,0.05888587113768932,0.0060025651080592305,0.10923753538307457,7.115741494243747,2.4390720233467027,0.07751072911310768,0.9640607808941103
PAN2,0.010700300009733826,0.008400391595735973,-0.021811751989962366,-0.07520734469307067,6.729342646564595,2.4378634146876568,0.07761982950022592,0.9640607808941103
SER3,-0.06103891720028756,-0.04344662951467684,0.015902407706803266,-0.0697621601322692,6.878707492406084,2.432072230222578,0.0781448312529118,0.96700316051176
IRE1,-0.005899978796117869,0.02997778253138245,0.04754286554496052,-0.061533455067902976,6.358804796586923,2.428776069422942,0.07844532016745023,0.96700316051176
RPS3,-0.023930358528587034,-0.0718376159802313,-0.17119381982475348,-0.12674981943970556,10.825487709011139,2.427548138714222,0.07855756099688517,0.96700316051176
RNQ1,-0.0024582087251971835,-0.06323829703473122,0.002452182177188593,0.02058872289728723,7.683769261037712,2.425358738495805,0.07875812593507478,0.96700316051176
HOS4,0.0704170512218295,0.08486976056216408,0.13199154705017052,0.020804595316577877,7.2739950256436305,2.4240874602239364,0.07887483186049833,0.96700316051176
MYO1,0.09335235613797054,0.07668570320362145,0.165465420858616,0.02313513126988208,7.965123578864843,2.422888214684309,0.07898508895661985,0.96700316051176
MTC4,0.03020333302902617,0.0654436387585433,0.1278629171777067,0.0039240088999634316,6.279440734354749,2.4188394365128203,0.07935854473910581,0.9681628756594799
SEO1,0.0281557522295257,-0.01303031897377855,0.18218795797947318,0.20268549809146377,4.28915594544296,2.4163347540233553,0.07959126368237092,0.9681628756594799
TAF2,0.024422836503447513,0.016195609299973598,0.10638489372001787,0.017493268160732302,7.049823905147045,2.415750812711034,0.07964467063476469,0.9681628756594799
NBA1,0.06582241990097118,0.03974611286833271,0.054318882483496124,0.07767998001735785,7.145073910430819,2.4133435527808205,0.07986843406854525,0.9683072791282905
VMA22,-0.08242470576946874,-0.023007961759334453,-0.0322650458823089,0.09277168884097779,5.637531153077295,2.4115760430431905,0.08003317651293727,0.9683072791282905
FRE2,-0.06384518897833752,-0.009084814259905715,0.01199142154773552,-0.12310468438684442,4.204117822413886,2.4064315277201556,0.0805154948774282,0.9695356391453565
PAF1,0.09360262585596278,0.095093700306267,0.15881734722339663,0.06955950381518111,7.573685629321882,2.4057517103752217,0.08057846614252467,0.9695356391453565
CIK1,0.13228507484262175,0.10504165048208917,0.093672464128346,0.04400428068716234,5.3692347644295415,2.401520436309029,0.0809771178322885,0.9695356391453565
SAM4,-0.020026161844741756,-0.06869513684848635,-0.06808619441906068,-0.10237234380119307,8.275852623597919,2.4014271731110677,0.08098588711023982,0.9695356391453565
CPP1,-0.05328219607325781,-0.073091219961366,-0.10028722819118126,0.09226522456013135,5.262846820492282,2.400458773835546,0.08107746496159146,0.9695356391453565
PRP8,0.0021275209117560295,0.01842164468816854,0.043248798500153895,-0.0639731775507912,7.786353312182909,2.3883923375274536,0.08222708291693764,0.9778176494197144
RMD1,0.0033545092409971813,0.003163966721082286,0.01988368946464472,-0.13350583984184639,5.163743946042811,2.386348440011863,0.08242356645346655,0.9778176494197144
SKG3,-0.13620638140017755,-0.04532558902157235,-0.17452700666307028,-0.10085967208991452,5.407855412171406,2.386040300367199,0.08245320747482497,0.9778176494197144
RPI1,-0.08061702175898151,-0.12889536623090808,-0.14000207363717782,-0.16313916120743757,6.338134976512528,2.38476096171737,0.0825764280874012,0.9778176494197144
AZF1,0.008381564847703488,0.11931176027084588,0.07859646481846047,0.06986182743967585,5.565275035734771,2.3821572851756034,0.08282788053185244,0.9778176494197144
CWC22,0.13995602387467937,0.08364760652555234,0.08854566022271147,1.126064682594768e-4,5.686970191353313,2.3795038441187053,0.08308494153551589,0.9778176494197144
YAL037W,-0.13714597845541796,-0.16040409345350762,0.022721160455232845,-0.1808958329985781,2.5815709236690725,2.379378215803169,0.08310118879743586,0.9778176494197144
COX20,0.002759345610922165,-0.010948285080217595,0.04890638096988347,0.11040811855050593,5.558972760370075,2.373518364244219,0.08366790559673423,0.981448565885617
ERP3,-0.1300216704168857,-0.0076258639162914005,-0.10625885332516279,-0.042659413631104474,4.9875191221266,2.372255344504957,0.08379150533329169,0.981448565885617
RCR1,-0.04791884903078331,-0.12829432996508378,-0.0833403538337122,0.07640414438815653,5.224634316700438,2.3649682145723587,0.08450813767088078,0.987592827053793
CCH1,-0.018515739437010504,-0.02768750204350524,-0.11189127058170131,-0.08343272450021323,5.972147635795706,2.362840080547723,0.08471860909319177,0.9878074556852428
KGD1,0.005713299941803242,0.021782124641064084,0.05144330803424079,0.09962084456976714,8.518463152560678,2.3524159348418996,0.08575768104931386,0.992640823139132
KIP1,0.038621551681634066,0.001182047138990009,-0.028243886530768026,-0.07853119890162895,5.743985598247281,2.352260683107463,0.08577328165682785,0.992640823139132
SES1,0.013793944536072788,-0.016688695407017014,-0.027809003682729733,-0.06276461126061177,10.008545015711857,2.346816105120612,0.08632139597549318,0.992640823139132
MMO1,-0.25959696434866003,-0.24002414457975504,-0.495587351939955,0.008052066335766933,1.694258350331407,2.345956567167681,0.08642003520398786,0.992640823139132
PAP2,-0.004782608160927754,-0.01704910609607644,-0.03986925854682017,-0.07719822996281452,6.443205282845136,2.3446013360032176,0.08654543097100043,0.992640823139132
NDT80,-0.060876559941323606,-0.016412202687121215,-0.16389237661657258,-0.18842598084456216,1.9179877153849136,2.342515548354958,0.08676559960178698,0.992640823139132
YFH1,-0.06790946044682454,-0.08680752087749917,-0.09644730375414869,-0.02857302527723521,5.5764970629631,2.342349150828019,0.0867738893119549,0.992640823139132
SFB2,-0.08030898673828454,-0.05892631604686059,-0.05439627446088896,-0.030935738947260753,6.907687679251517,2.3396803322236233,0.08704537782085701,0.992640823139132
BEM2,0.025382474391098194,0.021546836366735714,0.08581762538208125,-0.03363776107044609,8.704577237654558,2.3387793709970124,0.0871372347161069,0.992640823139132
GPI19,-0.05572612111860676,-0.18333651361642306,-0.041226130370604026,-0.2172044119337227,1.435539470782665,2.338114361586419,0.08722149712826202,0.992640823139132
SDH1,-0.05394203878952134,-0.002096459008163878,-0.044522028885594894,0.16820164443696042,8.642161163468366,2.337609736146009,0.08725664178508123,0.992640823139132
RPN7,-0.0053994377677910954,-0.025092360015467944,0.05293680049192063,0.026811015478908143,8.092973637050106,2.3309712065480013,0.08793762578818226,0.9979612171652971
YHL005C,-0.37430028422510997,0.7026112351147878,-1.315203400291675,0.3192495011466966,-1.6594194813379148,2.24227139322413,0.08811248397375435,0.9979612171652971
SMT1,-0.08561653682079462,0.025681558127726396,-0.19878762068280897,2.101135967643378e-4,3.7951892273927186,2.3267219602474616,0.08837779189180606,0.9985217827448547
YER186C,0.061338068921342796,-0.00314065389767551,-0.04901798757583707,-0.06358014529048353,6.009046824617107,2.3189609393978694,0.08918387170817377,0.9985217827448547
IRC18,-0.5524538226354863,-0.5152672112400828,-0.455252758780954,-0.196096096786797,0.3104097751690406,2.3189349524029463,0.0892889537751563,0.9985217827448547
RMR1,0.01796364823267937,0.026920799278632394,0.0321618219230855,0.12994605285973812,5.209406738731381,2.317943031930295,0.0892903769799575,0.9985217827448547
LCL1,-0.0645729795731649,-0.1806083669514826,-0.7752567253401084,0.046411501026601874,0.11973480930236398,2.318104819417973,0.08944137238763343,0.9985217827448547
QDR1,0.04455173427333019,0.021345748601389755,-0.03167630843423599,-0.11249428417606552,3.7375310889699813,2.314440476603164,0.08965908905939139,0.9985217827448547
EDC2,-0.13832453711041584,-0.0634467476209761,-0.13493554062519073,-0.0484232369075557,5.492575191114231,2.314234580713314,0.08967938254460951,0.9985217827448547
MNE1,0.02846337011490451,0.061317388531630324,0.030960796712980205,-0.08421700249321912,5.355866686793583,2.3138912769081434,0.08971549273203479,0.9985217827448547
DUG3,0.0047503917591819695,-0.07253570524471765,-0.0544564540885672,-0.18109086325568105,5.723098092669998,2.310377731911491,0.09008584891194378,0.9998455132480968
MNT3,-0.04885057856330554,-0.04435029493934481,-0.042451993049234346,-0.07166025573544835,6.332960815128314,2.305906645992752,0.09055946384480534,0.9998455132480968
EGD1,-0.02590924484422067,-0.05935281173916144,-0.09731030327906108,-0.05637594694430236,8.991259889078167,2.305790022588733,0.0905718420743931,0.9998455132480968
SRX1,-0.36555351676593945,-0.09100020565389325,-0.185172757509981,0.08105081514169839,1.7096807068406545,2.300385120741521,0.09115949229568275,0.9998455132480968
AIP5,0.12050097942789488,0.15772817322513624,0.25322914403714186,0.06028314585592796,8.297531498596724,2.2945384593026117,0.09177550175120142,0.9998455132480968
MUM3,-0.13525425396619398,-0.2705388072499409,-0.029116514727667433,-0.2758015308372987,2.218743110673592,2.2933054247378437,0.09191470679050573,0.9998455132480968
HST2,-0.003967950119582369,-0.014081420967505321,-0.12889933948028426,0.04274153920653186,6.5745191253490995,2.2881480981682722,0.09246658579440127,0.9998455132480968
CRR1,-0.11658912104808021,-0.031370131864132816,-0.07639492716337909,-0.2501370326060804,2.6196421316271117,2.2849985699317825,0.09281316149158518,0.9998455132480968
SDH3,-0.01582476242669701,-0.01312411918348919,0.03980404076536204,0.07159427239986553,7.126949498921824,2.284910810494059,0.09281875251444155,0.9998455132480968
TSA1,-0.037863264197051605,-0.05767669453108403,-0.041277333720437244,0.15568820804076602,9.894907566039857,2.2837973861091783,0.09294019825909566,0.9998455132480968
RMA1,-0.0698364061540846,-0.1367528227320214,-0.17899890910032015,-0.10986376172026421,4.263790740980087,2.283146755586367,0.09301193835511821,0.9998455132480968
MNN5,-0.028548427301294747,-0.08435805801633947,-0.15958272761747042,-0.07076346796782002,7.168683937093755,2.2819291733095852,0.09314435550536634,0.9998455132480968
MTD1,-0.14047157317336406,-0.36883658789111606,-0.25373127202176854,-0.09733202499841394,5.931999689530498,2.2758643387843045,0.09381036687389684,0.9998455132480968
YCR090C,-0.012270537216277515,-0.08935306390517345,-0.14526733064029795,-0.004193894592045066,5.17246439677952,2.273401835313304,0.09408223855780774,0.9998455132480968
AKL1,0.015187214139006438,0.04504884999027819,0.12027419332077949,0.05335175684779481,8.063400118034442,2.2694936764570754,0.09451530003361208,0.9998455132480968
RCR2,-0.03083763772701719,-0.040714194637696904,-0.06263848250741588,0.10019055007599058,5.636234162342374,2.267693245228327,0.09471556077073418,0.9998455132480968
RPN10,-0.007516546087202964,0.005803135645583542,0.016794663750677778,0.09017340360488055,7.393185173594897,2.2615333709933276,0.095403961613315,0.9998455132480968
LCL2,-0.0954920973496186,-0.13413243470810535,-0.21347909912734406,-0.08467126803534239,4.466762701088879,2.260921580245501,0.09547289446786021,0.9998455132480968
HXT10,0.16059034719517934,0.26185145546884525,0.4457349104180003,-0.2535225187422508,0.8614894611710496,2.2610468304879707,0.09549642129139863,0.9998455132480968
TAG1,6.734272691253305e-4,0.04599081294334636,0.08048459760193213,0.04226093735655781,5.854415323788307,2.260531936502166,0.09551639517862143,0.9998455132480968
RNP1,-0.16993188212659135,0.2271776375447489,0.19887282988094596,-0.2532159898087731,1.0948974634788384,2.2595066597482276,0.09565908873308228,0.9998455132480968
RPL31B,-0.0739093000125236,-0.1424674373820065,-0.23749327848096397,-0.11136546792738673,8.087507169426567,2.2509843667578275,0.09659510964710348,0.9998455132480968
PRP5,0.09398179385593412,0.07695176351637963,0.10746808368906466,0.018562020111529878,6.135104411887715,2.2480194369848494,0.09693270530713227,0.9998455132480968
BAR1,0.06674665492928075,-0.01933346507904423,0.1073761041775144,-0.16883754503388304,3.055253885915824,2.2474388725272703,0.09700153117647958,0.9998455132480968
GPM3,0.003999228054832723,-0.021681344752590925,-0.057006776322301604,-0.12332340994094233,5.769136094176934,2.2461957265326746,0.09714097288908131,0.9998455132480968
ELF1,-0.010008902592498755,-0.04073061379007392,-0.08389110722946277,0.04994607050423562,6.521897108671021,2.2454110925663344,0.09723070158648071,0.9998455132480968
SAM3,-0.004243274137754679,-0.05707694168861411,-0.16420220779552816,-0.014812555571255784,7.7247553198420755,2.245366179549872,0.09723583428861765,0.9998455132480968
YLR236C,-2.2404151853204497,-0.41445300299060095,-1.2101136276272988,0.46457008609518063,-2.022674853208587,2.1206999030825617,0.09758142295038444,0.9998455132480968
PLP2,0.04665415326876733,-0.05260378006850072,-0.012614542778335089,-0.013389965991419258,6.592581322223413,2.2392417218802683,0.09793936987552594,0.9998455132480968
YGL114W,0.02112594943215757,-0.06529049661118635,-0.014753914123107415,-0.03733931564038412,6.354953341152275,2.2389219399825833,0.09797625292152982,0.9998455132480968
DIG1,-0.05223978259385694,-0.04959593604884909,-0.1334312326137892,-0.007308609537610541,7.715191531719057,2.238590142865863,0.09801452469418759,0.9998455132480968
SET4,0.2436002417849688,0.2751524563719421,0.2853648415985262,-0.09965029627315515,3.2582844124743366,2.2332335245998505,0.09863681576487829,0.9998455132480968
SPO14,0.06730574206750567,0.09194289257316654,0.10715042968616817,-0.041861063864360816,7.404319889790357,2.232364100301329,0.09873576206932018,0.9998455132480968
ACH1,-0.006671838339633111,0.07901928369788115,0.017452379057660804,0.14601585117410634,7.357053921931223,2.2304345346965913,0.09896041158715063,0.9998455132480968
VIP1,0.04808561071208114,0.04384313299474899,0.08539555939246543,0.02829045103544256,8.297137105286161,2.227604464448314,0.09929086725143889,0.9998455132480968
YAE1,-0.1253525713698216,-0.17080543832580028,-0.20088448445364088,-0.05010854871741522,4.193947503086592,2.224709320701271,0.0996310911798246,0.9998455132480968
AIM21,0.023766442220944553,0.08224122857495335,0.0922356864051558,0.04921313528937839,7.625089867731015,2.220573216040258,0.10011688646516659,0.9998455132480968
TIF11,-0.034326291245188746,-0.07193514153570853,-0.1298520335583041,-0.07818338387123855,8.540421954487451,2.2205592103834277,0.10011853762937994,0.9998455132480968
GAL2,-0.43228186477459823,-0.42419174048324293,-0.31894078706969536,0.27128893534443005,0.678500325205751,2.220355397240723,0.1001932893679249,0.9998455132480968
SMC1,0.07461653786798664,0.11661861092956671,0.12755290409545328,0.03812463170318666,7.554189860478987,2.219814705394654,0.10020642332165972,0.9998455132480968
BYE1,-0.008389716076170086,-0.006585188216134556,-0.09148946271503734,0.0024222092450151187,6.2572123854398525,2.217039206883581,0.10053477519816494,0.9998455132480968
ANS1,-0.5959258909250792,-0.3676994635352089,-0.46374473573365615,-1.2604010834510448,-1.9303146446950459,2.0963541698310193,0.10063504146766007,0.9998455132480968
CYB2,-0.005993990372490954,0.049323780724886475,-0.005758408186715527,0.47674769829543157,7.078180423366983,2.2138813820470684,0.10090970524673896,0.9998455132480968
RAD9,0.05984148451535858,0.035780751731833205,0.06292208347524457,-0.09373286364626347,5.899948393823627,2.2116075104424837,0.10118061012266384,0.9998455132480968
TRP5,0.019858191696096074,0.010751221299651592,0.044988203221099456,0.07129495806939286,9.25259388737971,2.2111214336270986,0.10123859489783159,0.9998455132480968
PMD1,-0.04992742285136478,-0.09114053639012587,-0.12482477365308488,-0.13923058824156687,5.316140417347531,2.2095858486516415,0.10142211704777063,0.9998455132480968
YSP2,-0.02983089567142349,0.006716837900668197,-0.01892765854755042,-0.05961626634974462,7.326996562780175,2.206741872871837,0.10176279553506172,0.9998455132480968
FMP40,-0.01682405219310192,0.08630683322890058,0.08688443522556166,0.13609667318333346,5.400745930974574,2.2056080319801823,0.10189900729623065,0.9998455132480968
PIB1,-0.13049646172400417,-0.010442893063468685,-0.06511276406995166,-0.005031167459007267,4.992450176927669,2.2045092860799116,0.10203117891780879,0.9998455132480968
TAP42,-0.024628563258919333,-0.06846102845322982,-0.0381054760412286,-0.056924648724328605,5.828947890488672,2.203840832575371,0.10211160706408216,0.9998455132480968
NMD2,0.050239013034161055,0.046730171373016396,0.11097803290282447,-0.007181978017311312,7.813115156344668,2.201232895428032,0.1024262032255865,0.9998455132480968
MET7,-0.02070354625901996,-0.05796419599485836,-0.08684898073236962,-0.03725517784232283,7.217119064540937,2.1961304846365994,0.10304468357817344,0.9998455132480968
LIA1,-0.05083972941035233,-0.022830596098236317,-0.20409021802831573,-0.15515847867084054,7.624120184883742,2.1911632778987897,0.10365051869235287,0.9998455132480968
SOG2,-0.04458195049816884,0.026647599792032746,0.0548879917123535,0.006922903500891944,6.585725217876064,2.1904159347582546,0.10374199747291858,0.9998455132480968
PML39,0.08410638262339869,-0.04825564899204393,-0.08594117651654802,-0.013223751319220187,4.807330048779892,2.1886190133752397,0.1039623679163045,0.9998455132480968
FCY2,0.021663910119520978,0.006202931290744064,-0.18130379637477992,-0.15922608141886851,8.078952872774392,2.1874061794054467,0.10411123003454517,0.9998455132480968
BRO1,0.007100245961108458,0.07497731124710197,0.07688259457107828,0.044355830108480036,7.636863850326277,2.185169647852163,0.10438649882002711,0.9998455132480968
MATALPHA2,0.042699977721878585,0.035757272603590066,0.14636036664548793,0.016791902278248488,8.087489868199548,2.1840369725821267,0.10452619507914518,0.9998455132480968
ARE2,-0.05298948594667075,0.007642866187574445,0.029913572419438126,0.5106232959722735,7.9697786411612626,2.1804360592181578,0.10497160707169494,0.9998455132480968
SEG1,0.0013981889047928703,0.055564362969373865,-0.027421384513856416,0.17212883990582123,7.6042167139026375,2.17907115556902,0.10514095551336261,0.9998455132480968
KIN3,6.574973871490368e-5,0.03596604711308755,0.07620150937143921,0.12456810099371245,5.747185422038849,2.177524604360107,0.10533320916122968,0.9998455132480968
NUP120,-0.01662785196608383,-0.04478166870494223,-0.04758039892862242,-0.07939375598634149,7.277783950740689,2.1763632941103785,0.10547777352912373,0.9998455132480968
DTD1,-0.010135735173551323,-0.031706674664030106,-0.026554049776930627,-0.12714093383841915,4.639629251180838,2.174722319991679,0.10568255169665138,0.9998455132480968
CBR1,0.03403596720914748,0.009680394380549894,0.07105863917305637,0.015588996053121765,8.430814291018898,2.173944126392321,0.10577963090486366,0.9998455132480968
FHN1,-0.10984351430667827,-0.045214842433787684,-0.2955167032317618,-0.1433475388125529,3.8725884839668465,2.172559878916371,0.10595413456277142,0.9998455132480968
COG2,-0.08728005498936077,-0.13835218702260577,-0.14812051911430757,-0.005011732761571118,5.394354240760061,2.171239681698112,0.10611819588124692,0.9998455132480968
RPB9,0.03147001152749709,-0.14672650385578884,-0.14424778146869002,-0.027071641150707704,4.753045920687651,2.1706665848825093,0.1061901385744486,0.9998455132480968
GUS1,0.04141437533012995,0.044336205128806,0.08604463155148528,-0.013219580998869109,10.303990827031413,2.1688328405172186,0.10642037538083442,0.9998455132480968
RPL17B,-0.016321269139356408,-0.08514658403699532,-0.16029502078996585,-0.06306395742799642,9.367207762275202,2.1684956486372924,0.10646278758250559,0.9998455132480968
PAH1,0.036944193293832236,0.09383246422451995,0.07856345770523365,0.13257100570249997,6.973727538976609,2.1676468638066413,0.10656963052706284,0.9998455132480968
PRE8,-8.850745660123723e-4,-0.017873826248609153,0.04564738609738346,0.025886704891307143,7.622146428816583,2.1638482350087513,0.10704914118447742,0.9998455132480968
RTR2,-0.09413418907729544,0.06985982554653752,-0.002967136208062941,-0.10448710508553499,2.6385648393521577,2.1634079494636826,0.10710892009706266,0.9998455132480968
SPO12,-0.07457995339929059,-0.02282324963234711,0.056344262884154686,0.01897063554180113,6.080993748543926,2.161562768031903,0.1073387410783274,0.9998455132480968
TIF4632,0.021143409018314383,0.0577559837551411,0.07649090394956164,0.03880794443072142,8.75763262667171,2.161535178392779,0.10734222600500469,0.9998455132480968
PRP3,0.08242307647094453,0.07577514213734073,0.1781358648455756,0.003092639063270055,5.918671033032138,2.1609906755597623,0.10741136127870704,0.9998455132480968
UBX6,-0.006878532296182956,-0.013022596024124374,-0.011913674608395769,0.274604753281067,7.459708645544718,2.1537148561586417,0.10833934816957849,0.9998455132480968
SEC16,0.045495386536387704,0.056471165422511856,0.0842985186936201,0.03166023323433511,8.030934544195432,2.151592372117693,0.10861163372682776,0.9998455132480968
LSB5,0.029513196693042015,0.03735050330146354,0.015269809829822852,0.09340250080539825,6.887329172826295,2.149241398879975,0.10891406966323472,0.9998455132480968
PDC2,0.006987166121967038,0.04191059429977757,0.03341869368203461,-0.09366558976883112,6.4210810845279225,2.146338635670427,0.10928870018927596,0.9998455132480968
PRP38,-0.02177177140432604,-0.08872379598621219,0.031230675475111568,-0.15383730424107844,3.053879688677405,2.146319026399934,0.10929386154486932,0.9998455132480968
STT4,-0.008097722123570654,-0.025136731810565593,-0.03009767748519071,-0.07382749165393952,7.9342644500106045,2.146210296248112,0.1093052854686576,0.9998455132480968
NPP2,0.014805315336550882,-0.05583453975209718,-0.08814246971634909,-0.06072979831385441,4.896638539740761,2.1450074149252476,0.10946102881398274,0.9998455132480968
YLR161W,0.07622467961288461,0.13195836184304363,0.3024272055470486,-0.08039037855167341,1.8211310773949014,2.1440981373210306,0.10958904270373158,0.9998455132480968
SPC72,0.055162701929247875,0.08333248947907217,0.11162500620708278,0.034620606263224156,5.04961793639574,2.1426521504891856,0.10976646591028308,0.9998455132480968
FPK1,-0.05320224887506585,0.049779175562616365,-0.03654502148679809,0.032126906626801524,6.233155456058801,2.1424565618261484,0.10979181651499656,0.9998455132480968
ESC1,0.07690287996261182,0.17240583717397978,0.184262472053513,0.011056463548439916,7.79932441215367,2.1399007524678555,0.11012435210584556,0.9998455132480968
CIT1,0.07571023469002046,0.11778739673519782,0.13522189672156143,0.11321364509283974,9.310208335459132,2.1394321628509934,0.11018543470745654,0.9998455132480968
YMR1,-0.08555533303467214,-0.11343934498689481,-0.08879182670378193,-0.02768105083329201,5.9704797180151825,2.137865617462152,0.11038992004857306,0.9998455132480968
AQR1,-0.025164089362712822,-0.03944952215820344,-0.0865434922786635,-0.18101017676506465,5.13177874051145,2.1373996967809026,0.110450851587636,0.9998455132480968
MIA40,0.061360401927951856,0.08535885755325757,0.11956047062755779,0.07018535610933217,8.496305764897155,2.1371025300421707,0.11048964324961022,0.9998455132480968
HMG1,-0.047697416317185125,-0.07322933906021023,-0.012814435539520606,0.6408220324054706,8.66028076958305,2.1344060696389384,0.11084284488587362,0.9998455132480968
EMI1,-0.06484181790112363,-0.06923728159371231,-0.08692940693352502,0.06106261896761501,4.724973751546212,2.1340793711089674,0.11088582522478081,0.9998455132480968
HRT1,0.07434182020414193,-0.026275839705554815,0.043306357669888725,0.0934508649080335,4.845834250739613,2.13037900346594,0.11137262012952232,0.9998455132480968
LAT1,0.001624359180812132,0.010856557547512852,0.06952552399756462,0.06646521639364592,9.385782766405962,2.1295820868308155,0.11147766056072873,0.9998455132480968
RPL27B,-0.06538162508877114,-0.12901432609474867,-0.2548909753834616,-0.10788794908496979,8.697337781705183,2.127739868422509,0.11172108687516252,0.9998455132480968
SST2,-0.07866479299210524,-0.06393317795602861,-0.003628103319362086,-0.06838518132805124,7.000355462862178,2.1246956490628475,0.11212455984073796,0.9998455132480968
OLA1,0.027681541284624425,-0.011431396636034038,-0.03185811625730585,-0.06664784636745245,10.11386925609346,2.1243108039303134,0.11217566905395453,0.9998455132480968
HIR2,-0.057500038999306925,-0.08497092169179457,-0.11840114342557528,-0.046717207202280356,6.130334580127353,2.1230780740058757,0.11233957438920125,0.9998455132480968
NIT2,0.10567953476305929,0.05617816273637096,0.08256338890768539,-0.06783238055638106,4.825092221209429,2.1224880146787126,0.11241818908629657,0.9998455132480968
MSA1,-0.02340251695031843,-0.009876280810776432,0.024605167974633014,-0.08296143416389146,6.479988093772383,2.121457160770951,0.11255544645538693,0.9998455132480968
REE1,0.040049490083863715,0.053987904375885756,0.14471824988616586,-0.0777663629768091,6.697132152377077,2.1198855399351397,0.11276516934218334,0.9998455132480968
SLZ1,0.2699079211375368,0.44212860734238396,0.3553996034970449,-0.12875245665600007,1.6249171107131073,2.1195978004175893,0.11281718428116191,0.9998455132480968
COS10,0.010010421949338965,-0.09337148640641525,-0.11390140336530982,-0.12347030558913095,6.306372927775659,2.116800964937462,0.11317797950121986,0.9998455132480968
SPC98,-0.015473119636778247,-0.0024359487718630096,-0.03449544711525842,-0.14251275425432006,5.593828548040226,2.116569378514524,0.11320905628717899,0.9998455132480968
MDR1,0.09174650111236157,0.08070691804554886,0.1721804538997719,0.04161447995356887,7.5317397233281635,2.1161450721959336,0.11326594946863379,0.9998455132480968
RED1,-0.09353749447966062,-0.019349493579504988,-0.055594449594217145,-0.08616344022551399,4.960101521382403,2.115453546340519,0.11335886243113862,0.9998455132480968
TMA108,5.874716541116816e-4,0.05066873436472818,0.05493872437598904,0.0485531813146229,7.729777987208308,2.1143102284350146,0.11351244871087911,0.9998455132480968
UBP8,-0.04711180395533433,-0.050860193193559,-0.12522306938374206,-0.10123840373946497,5.333556587683041,2.1133224622382296,0.11364542504146648,0.9998455132480968
RPS7B,-0.03779114112174058,-0.10026791829943082,-0.1937960997424068,-0.10265107219025928,8.739423350868169,2.1115203838408187,0.11388831559260504,0.9998455132480968
PUP3,-0.014682863398411409,-0.074703999680467,-0.05353541667375924,0.008180169618874019,7.578447362817921,2.1059794667810143,0.11463867388343087,0.9998455132480968
REX3,-0.12026318057004706,-0.0903996489167166,-0.0610635634926868,-0.016186803818599063,5.66713526656864,2.104926527642052,0.11478187163846497,0.9998455132480968
FCY22,-0.22761114882193106,-0.4751945085693935,-0.26297238380845017,-0.04443150098161148,1.743605953078028,2.104809486743079,0.11480952253189014,0.9998455132480968
HCM1,-0.14640035430989837,-0.10974827376196274,-0.22836372476228095,-0.045632110290640425,5.91606751320922,2.1037545334078973,0.11494144063905193,0.9998455132480968
YBL036C,-0.047479205154749196,-0.07297931819422056,-0.035517843412285165,-0.07027032237056557,6.44342745928939,2.102953143698895,0.11505067881027128,0.9998455132480968
PPN1,0.048179045503897594,0.07762132925191359,0.18165340010746087,0.06603763306643608,8.512158608341032,2.102434014977046,0.1151214970237214,0.9998455132480968
MTC5,0.07293389422764289,0.04200716392143493,0.06630255263322407,-0.022160904821546035,7.248456378655632,2.102308582273807,0.1151386199840069,0.9998455132480968
ADI1,-0.04210401183947574,-0.07595640904625567,-0.19229382993045735,0.2717570192911726,6.02804661641849,2.1015766887062752,0.11523858364585628,0.9998455132480968
KTR5,-0.020021713441624463,-0.030406067464825094,-0.020644880454297167,-0.09247672287090251,5.234705188773564,2.1009534687387075,0.115323798316945,0.9998455132480968
SNF3,0.03749113834994887,0.18114788109485822,0.11959711946280416,0.034302172947397847,6.144510435536189,2.0942453042250415,0.1162447600878804,0.9998455132480968
VPS51,-0.018273983747642258,-0.03573186935143695,0.05191473126206973,0.09359076359704911,4.6916847429492226,2.091791162003717,0.11658370864364624,0.9998455132480968
HOM3,-2.807207589614231e-4,-0.05865472304205545,-0.10507850807154033,-0.031173912641491535,8.478445236125873,2.0909666734694463,0.116697664898413,0.9998455132480968
YEA4,-0.0552757692567599,-0.10829652762389558,-0.015654948722615327,-0.09680566097602666,4.980756050898906,2.089747848057505,0.1168665803334819,0.9998455132480968
YOR1,0.03462865361597002,0.02933893113255216,-0.0038337138758573084,0.17778502056902779,8.338067930669139,2.0894292357368616,0.11691068228990743,0.9998455132480968
MSI1,-0.02985561900742444,-0.15521091423928446,-0.12496300855444807,-0.06470877060174568,4.428459143711041,2.0893714844130886,0.11691902914209981,0.9998455132480968
GRX4,-0.04123095228427864,-0.10209608657110861,-0.1405069974039194,0.08113034228800227,5.249253432720437,2.089299881353973,0.11692867498353944,0.9998455132480968
ARN2,0.03735733617173075,0.023085498701185522,-0.01877738982934435,-0.0896357592854307,5.33871436563262,2.0883418309069426,0.1170616355558335,0.9998455132480968
