Name,pval_Speed,pval_Biorep,FDR_Speed,FDR_Biorep
GAS5,0.2621088544484663,0.9438814256680336,0.9937733971555656,0.9793055469703448
GAT1,0.42233371988338897,0.6001744036402056,0.9937733971555656,0.8108142739598796
GAT2,0.4734926625172635,0.12440869110820707,0.9937733971555656,0.6652301790357442
GAT4,0.5440923612828362,0.12171729017241754,0.9937733971555656,0.6652301790357442
GBP2,0.6857064708394084,0.1429313209479629,0.9937733971555656,0.6652301790357442
GCD1,0.6323899177762464,0.14073111951200673,0.9937733971555656,0.6652301790357442
GCD10,0.8713467250350776,0.33207563574779975,0.9937733971555656,0.7112524131823895
GCD11,0.7838227453072301,0.2442964968761343,0.9937733971555656,0.6951312939447184
GCD14,0.7303572610263953,0.1749521921699208,0.9937733971555656,0.6792925507161812
GCD2,0.9254884736059026,0.3847116917881843,0.9937733971555656,0.722545076908384
GCD6,0.879069536381175,0.24651455740248074,0.9937733971555656,0.6953252079887855
GCD7,0.5008060355629504,0.14994200262590968,0.9937733971555656,0.6652301790357442
GCG1,0.7661372617153912,0.8548775075078633,0.9937733971555656,0.9390686057691591
GCN1,0.8258312523113931,0.09637782145962792,0.9937733971555656,0.6652301790357442
GCN2,0.9224542097342491,0.26771255789486476,0.9937733971555656,0.7051156773505587
GCN20,0.8771135658724001,0.43665393744067915,0.9937733971555656,0.7405192216020252
GCN3,0.7964201189814557,0.08490419735435263,0.9937733971555656,0.6504980686605146
GCN4,0.5867226879738734,0.35952756243695183,0.9937733971555656,0.7114088315372219
GCN5,0.6263192317891026,0.19895339692581343,0.9937733971555656,0.6887647202479469
GCR1,0.7253561550183606,0.034466476815670104,0.9937733971555656,0.608890796752743
GCR2,0.6872530714050555,0.5734470216435018,0.9937733971555656,0.7985881856402005
GCS1,0.4644964971700598,0.7195725009362044,0.9937733971555656,0.8719299626934822
GCV1,0.48719919354479924,0.5891467264686301,0.9937733971555656,0.8048332804202167
GCV2,0.7807203101047895,0.6114865210283991,0.9937733971555656,0.8166918678254619
GCV3,0.5600613210386327,0.9372110411215103,0.9937733971555656,0.9761270353345769
GCY1,0.7098726355448086,0.33772419375570906,0.9937733971555656,0.7112524131823895
GDA1,0.6420280636047093,0.5155170393119393,0.9937733971555656,0.7680478246393457
GDB1,0.435653611418078,0.7459285496468113,0.9937733971555656,0.8858791685641125
GDE1,0.03001806128872887,0.5682836812097206,0.9937733971555656,0.7958913730248978
GDH1,0.7193890326665557,0.9887113255812074,0.9937733971555656,0.9951695363354345
GDH2,0.9186768365454954,0.813529369945097,0.9937733971555656,0.9208688198406713
GDH3,0.8794820398496509,0.04934882142318284,0.9937733971555656,0.608890796752743
GDI1,0.5455113433909996,0.548909934500859,0.9937733971555656,0.7875264741080963
GDS1,0.45639877093142023,0.1034116404528293,0.9937733971555656,0.6652301790357442
GEA1,0.8084865646333743,0.012242832915809087,0.9937733971555656,0.5571030694963746
GEA2,0.6553244051445843,0.11725368303801996,0.9937733971555656,0.6652301790357442
GEF1,0.7537703709417046,0.48779469288958244,0.9937733971555656,0.7550862966351524
GEM1,0.7644547833544678,0.498123796910371,0.9937733971555656,0.759101267864573
GEP3,0.8729343483307577,0.60851462421235325,0.9937733971555656,0.8144149395366789
GEP4,0.7377769157263854,0.3887892857271714,0.9937733971555656,0.7232831068050345
GEP5,0.861429689025617,0.6902424520132029,0.9937733971555656,0.8550293154063814
GEP7,0.19508441704968016,0.9417215272988764,0.9937733971555656,0.9784465737261714
GET1,0.4399981750708619,0.44973063177758243,0.9937733971555656,0.7419959871543117
GET2,0.2657473255517798,0.7906841190154015,0.9937733971555656,0.9074179398513795
GET3,0.6838570037543439,0.3728915801746918,0.9937733971555656,0.718130526313957
GET4,0.88369554868736,0.1188827775731446,0.9937733971555656,0.6652301790357442
GEX1,0.8173621758275529,0.40346589688202217,0.9937733971555656,0.7298733450057736
GFA1,0.8886619114894421,0.9526014166180563,0.9937733971555656,0.9832590893066872
GFD1,0.6463715650996198,0.8315670401754895,0.9937733971555656,0.929776811938257
GFD2,0.8260669928788902,0.7425429964633307,0.9937733971555656,0.8848018388321245
GGA1,0.59150415190597,0.8897242915433277,0.9937733971555656,0.9539975341163992
GGA2,0.5898343442217316,0.7406884002505381,0.9937733971555656,0.8838755521207395
GGC1,0.8791792896630688,0.5785220772042838,0.9937733971555656,0.8005730612264853
GIC1,0.611818565988313,0.78403235941575955,0.9937733971555656,0.9057404741826269
GIC2,0.7110370572880702,0.8833316868957781,0.9937733971555656,0.9498309355955857
GID10,0.5110492989104101,0.6343282804512334,0.9937733971555656,0.827976380033984
GID11,0.7047840696567913,0.6223172049691182,0.9937733971555656,0.8207117383819456
GID12,0.735875592188219,0.01826462873574695,0.9937733971555656,0.5953191532360916
GID7,0.285237058720292,0.32547714061824917,0.9937733971555656,0.7112524131823895
GID8,0.45814284765297886,0.41665088435630093,0.9937733971555656,0.7342863845686719
GIM3,0.5193672319030086,0.3065664285601764,0.9937733971555656,0.7090708217583768
GIM4,0.359966022196955,0.0923190767688813,0.9937733971555656,0.664852510848162
GIN4,0.9858896062992596,0.4243469765879704,0.9967448595341708,0.7378298661817689
GIP1,0.7681745651112837,0.010230871090154586,0.9937733971555656,0.5434923534884235
GIP2,0.6183161614941168,0.6451684786278724,0.9937733971555656,0.8345802055608855
GIP3,0.11192012943916603,0.17627430168351782,0.9937733971555656,0.6792925507161812
GIP4,0.5991374616267828,0.9473242766002102,0.9937733971555656,0.9810959577599762
GIR2,0.5738845325507327,0.3091728362288527,0.9937733971555656,0.7100634674305435
GIS1,0.7730280859376906,0.8124272853327326,0.9937733971555656,0.9204418529101541
GIS2,0.2190572094511452,0.065390033545239007,0.9937733971555656,0.6148335872759194
GIS3,0.8053785518673077,0.9167179165992166,0.9937733971555656,0.9647489822253728
GIS4,0.7494172699667794,0.44830836820522857,0.9937733971555656,0.7419959871543117
GIT1,0.5119179261421004,0.029578662995599775,0.9937733971555656,0.6048152136955492
GLC3,0.5437174326101806,0.8286552108250674,0.9937733971555656,0.9279276984246925
GLC7,0.7585734347983758,0.04862446354772536,0.9937733971555656,0.608890796752743
GLC8,0.48723344213105324,0.6374025231666125,0.9937733971555656,0.8301374357399118
GLD1,0.6776711026388216,0.11776737240410998,0.9937733971555656,0.6652301790357442
GLE1,0.7510291694808939,0.48756662608357637,0.9937733971555656,0.7550862966351524
GLE2,0.48502482676482883,0.1042143841635934,0.9937733971555656,0.6652301790357442
GLG1,0.8658502567081984,0.534190119902241,0.9937733971555656,0.7785989264900118
GLG2,0.9847371131516283,0.4745237913450544,0.9965988595858261,0.7525876632891418
GLK1,0.757780345096474,0.9118323572233978,0.9937733971555656,0.9627387099351209
GLN1,0.7823074266655511,0.07625007685820058,0.9937733971555656,0.6383083984022296
GLN3,0.581631421492951,0.4309485068018022,0.9937733971555656,0.7399541783867934
GLN4,0.6318001200682125,0.12595743302901458,0.9937733971555656,0.6652301790357442
GLO1,0.4399063936547123,0.3600354017646108,0.9937733971555656,0.7114088315372219
GLO2,0.6263991999092007,0.8496125126665655,0.9937733971555656,0.9368877418253226
GLO3,0.9279722431566323,0.28102638311229833,0.9937733971555656,0.7073116309170034
GLO4,0.9229744201012011,0.9755047029780421,0.9937733971555656,0.9917308639708459
GLR1,0.3256064794977006,0.9543579432267467,0.9937733971555656,0.9832590893066872
GLT1,0.847142433945962,0.054672264665234595,0.9937733971555656,0.608890796752743
GLY1,0.30477740322611013,0.43911243794891863,0.9937733971555656,0.7405902984165758
GMC1,0.8143986221298507,0.21421455739753292,0.9937733971555656,0.6887647202479469
GMH1,0.8640742180033238,0.07000029756322947,0.9937733971555656,0.6198598242035189
GNA1,0.21424098370178307,0.2150297188508094,0.9937733971555656,0.6887647202479469
GND1,0.6419742183716555,0.034800745938910777,0.9937733971555656,0.608890796752743
GND2,0.43922971097123487,0.24647301042740377,0.9937733971555656,0.6953252079887855
GNP1,0.8998482185264113,0.872363583379585,0.9937733971555656,0.9453094367484297
GNT1,0.7940761574209325,0.11704316790713626,0.9937733971555656,0.6652301790357442
GON7,0.22216732036283515,0.20309790085111754,0.9937733971555656,0.6887647202479469
GOR1,0.7845844954208064,0.24358506283720005,0.9937733971555656,0.6951312939447184
GOS1,0.7009894644568713,0.6386836759403665,0.9937733971555656,0.8301374357399118
GOT1,0.605841567281641,0.7201646346867404,0.9937733971555656,0.8719299626934822
GPA1,0.7420485157491902,0.4002715528130594,0.9937733971555656,0.7298733450057736
GPA2,0.6830498071776357,0.6060550897330591,0.9937733971555656,0.8126037213578591
GPB1,0.5273811789221652,0.22540037507664343,0.9937733971555656,0.6887647202479469
GPB2,0.5839931388809069,0.2140805501994239,0.9937733971555656,0.6887647202479469
GPC1,0.5800033422756984,0.2683042832761444,0.9937733971555656,0.7051156773505587
GPD1,0.8652061593627172,0.6016756114066979,0.9937733971555656,0.8113145608251233
GPD2,0.9114339571273136,0.27183261253780244,0.9937733971555656,0.7051941009455432
GPG1,0.5416532342427918,0.530779258818677,0.9937733971555656,0.7770252537058371
GPH1,0.47903726564081395,0.47408725423285714,0.9937733971555656,0.7521618825255635
GPI1,0.6778225086744378,0.16942119243803688,0.9937733971555656,0.6786843105140402
GPI10,0.583148769196328,0.3301215472267063,0.9937733971555656,0.7112524131823895
GPI11,0.49361063715680564,0.14374608800802108,0.9937733971555656,0.6652301790357442
GPI12,0.8321114244181551,0.7479058535185507,0.9937733971555656,0.887452360005015
GPI13,0.45764888947160753,0.17275531268603753,0.9937733971555656,0.6792925507161812
GPI14,0.8082857221744559,0.2964546369708398,0.9937733971555656,0.708936015414716
GPI15,0.5209890740949479,0.14724471151115517,0.9937733971555656,0.6652301790357442
GPI16,0.28519508204424876,0.6527421992589145,0.9937733971555656,0.839882834042333
GPI17,0.5071273992016427,0.5269547551728674,0.9937733971555656,0.7748359597080022
GPI18,0.5001679096500173,0.34876045149658175,0.9937733971555656,0.7112524131823895
GPI19,0.23703350621271643,0.003926300555109377,0.9937733971555656,0.4687749082970133
GPI2,0.5279479356547823,0.4109607390619341,0.9937733971555656,0.7305823674095521
GPI8,0.6712777068418281,0.18415944270773457,0.9937733971555656,0.6832235601754482
GPM1,0.5218374483435989,0.48002771455723836,0.9937733971555656,0.7533449397824004
GPM2,0.6332283820114972,0.7454025358825449,0.9937733971555656,0.8858791685641125
GPM3,0.6436742110447697,0.004121709344102285,0.9937733971555656,0.4687749082970133
GPN2,0.3149348851611845,0.5583420765774774,0.9937733971555656,0.793530944654889
GPN3,0.3271722808353453,0.43237192378049216,0.9937733971555656,0.7399541783867934
GPP1,0.8742211442307539,0.045498921229559966,0.9937733971555656,0.608890796752743
GPP2,0.3363117168098212,0.2684798768260961,0.9937733971555656,0.7051156773505587
GPR1,0.7738181776088331,0.05335576775205262,0.9937733971555656,0.608890796752743
GPT2,0.5331518314605369,0.7424809125449223,0.9937733971555656,0.8848018388321245
GPX1,0.9548911046863808,0.44025296626282606,0.9937733971555656,0.7405902984165758
GPX2,0.8330172284942416,0.5283296266223438,0.9937733971555656,0.7758651968921547
GRC3,0.5750126330288093,0.13775880161766949,0.9937733971555656,0.6652301790357442
GRE1,0.8719398558267055,0.05251822209205817,0.9937733971555656,0.608890796752743
GRE2,0.3434429600415247,0.02630809465495265,0.9937733971555656,0.5953191532360916
GRE3,0.8589836402426696,0.2740914825429466,0.9937733971555656,0.7051941009455432
GRH1,0.6767451271111267,0.8976989038606393,0.9937733971555656,0.9581432481773263
GRR1,0.7092554932739579,0.05237913845096535,0.9937733971555656,0.608890796752743
GRS2,0.38824134237451996,0.6504402256718516,0.9937733971555656,0.8386568807433954
GRX1,0.5605802049102978,0.32756905398499736,0.9937733971555656,0.7112524131823895
GRX3,0.8177561271796956,0.14317398630942216,0.9937733971555656,0.6652301790357442
GRX4,0.34623727847790003,0.6850123790096851,0.9937733971555656,0.8532785011792154
GRX5,0.8774316157031777,0.6847388861923327,0.9937733971555656,0.8532785011792154
GRX6,0.683967865836173,0.06396542261718222,0.9937733971555656,0.6136384386148339
GRX7,0.49617879842068147,0.02836514601724376,0.9937733971555656,0.6027007471928405
GRX8,0.30731103230399,0.2547564583286326,0.9937733971555656,0.700886949559031
GSC2,0.5679072995034498,0.018064660531708764,0.9937733971555656,0.5953191532360916
GSF2,0.9498577492615737,0.7036905513986811,0.9937733971555656,0.865019558998809
GSH1,0.8984803495519924,0.982202454922539,0.9937733971555656,0.9920934124654577
GSH2,0.4584583320641312,0.45041213873024655,0.9937733971555656,0.7419959871543117
GSM1,0.9834519900486304,0.3303716074063945,0.9963253524013707,0.7112524131823895
GSP1,0.33954150653503357,0.09976124939768917,0.9937733971555656,0.6652301790357442
GSP2,0.5185383015859008,0.6250302297666478,0.9937733971555656,0.8226018534579225
GSR1,0.5362096947398229,0.1382160663843983,0.9937733971555656,0.6652301790357442
GSY1,0.7756837854760976,0.9681676310291896,0.9937733971555656,0.988627979424923
GSY2,0.5138510527552826,0.9769706828142624,0.9937733971555656,0.9920934124654577
GTA1,0.4873824642180675,0.2721658830479594,0.9937733971555656,0.7051941009455432
GTB1,0.916679417092091,0.5159154387989693,0.9937733971555656,0.7680478246393457
GTF1,0.7084570947943207,0.6640984290702843,0.9937733971555656,0.8467918076968758
GTO1,0.9931658436494342,0.4843103030125063,0.9989221061457979,0.7539580920648826
GTO3,0.8943888157146929,0.8736793644959722,0.9937733971555656,0.9456374754949486
GTR1,0.6756474273054701,0.04385398343785738,0.9937733971555656,0.608890796752743
GTR2,0.506322537650396,0.349917710259099,0.9937733971555656,0.7112524131823895
GTS1,0.36382380117238416,0.6756224585197128,0.9937733971555656,0.8504950454718422
GTT1,0.16841988212226727,0.8468350963710651,0.9937733971555656,0.9365926158222904
GTT2,0.1713025390531588,0.13196628073805866,0.9937733971555656,0.6652301790357442
GTT3,0.050185947226054774,0.050857659859289854,0.9937733971555656,0.608890796752743
GUA1,0.7205563392525816,0.4255848562135094,0.9937733971555656,0.7385613670772411
GUD1,0.17932581166897263,0.4166569658702547,0.9937733971555656,0.7342863845686719
GUF1,0.8012780231631168,0.10155416088632538,0.9937733971555656,0.6652301790357442
GUK1,0.25499231308326875,0.18900088936469936,0.9937733971555656,0.6858451468689373
GUP1,0.7146345558916019,0.2397211363444216,0.9937733971555656,0.6942275758653692
GUP2,0.703715520897708,0.14073491647664907,0.9937733971555656,0.6652301790357442
GUS1,0.4745499555204554,0.10027236605414246,0.9937733971555656,0.6652301790357442
GUT1,0.858475777475754,0.6663731094449329,0.9937733971555656,0.8475028883850637
GUT2,0.8805544859551068,0.3096934399020878,0.9937733971555656,0.7100634674305435
GVP36,0.9301605651683211,0.8967027797805671,0.9937733971555656,0.9581432481773263
GWT1,0.907329374085242,0.1217015783692173,0.9937733971555656,0.6652301790357442
GYL1,0.48885487194935406,0.7052411817204558,0.9937733971555656,0.8662473523937824
GYP1,0.7148727867741702,0.9982242082297007,0.9937733971555656,0.9999744552341947
GYP5,0.32562571024377696,0.7786805253401785,0.9937733971555656,0.9030303439407894
GYP6,0.8302446621173825,0.333709400780665,0.9937733971555656,0.7112524131823895
GYP7,0.5947798062747177,0.44457343995329424,0.9937733971555656,0.7413161284677495
GYP8,0.5437110827831568,0.009308331787589247,0.9937733971555656,0.5370557811286767
GZF3,0.8214141373335078,0.7459496575987672,0.9937733971555656,0.8858791685641125
HAA1,0.5879352445350837,0.7693775893478104,0.9937733971555656,0.8984063024391433
HAC1,0.058658787562548116,0.015561097806457426,0.9937733971555656,0.5953191532360916
HAL1,0.955444739478477,0.7788680621115133,0.9937733971555656,0.9030303439407894
HAL5,0.7612896032162743,0.39133384684803696,0.9937733971555656,0.7247216586210041
HAL9,0.7986897352341501,0.2748531345815578,0.9937733971555656,0.7051941009455432
HAM1,0.7755081591315182,0.4560050896599471,0.9937733971555656,0.743901704007439
HAP1,0.959006358245134,0.004995206676902796,0.9937733971555656,0.4687749082970133
HAP2,0.6761045964107919,0.46920804586437237,0.9937733971555656,0.7481140377781714
HAP3,0.12093316666699712,0.4343690400234109,0.9937733971555656,0.7403619841914661
HAP4,0.4961899829091091,0.7967814813617621,0.9937733971555656,0.910386075034537
HAP5,0.5808097298513901,0.695518718531017,0.9937733971555656,0.8588754204338351
HAS1,0.7355101648389968,0.5513831855799205,0.9937733971555656,0.7889642186928496
HAT1,0.3272240893261163,0.2414456872865268,0.9937733971555656,0.6951312939447184
HAT2,0.6039789427113464,0.4658119463373853,0.9937733971555656,0.7471786158605269
HBN1,0.1751379366907431,0.921516562846324,0.9937733971555656,0.9668308847491937
HBS1,0.5242649158871369,0.16573501472580748,0.9937733971555656,0.675265202199938
HBT1,0.5951154785101211,0.03510928205411735,0.9937733971555656,0.608890796752743
HCA4,0.7738333083480653,0.33935769123402315,0.9937733971555656,0.7112524131823895
HCH1,0.28275639948255243,0.001327150009219953,0.9937733971555656,0.34459284383507116
HCM1,0.1920896735367133,0.3293779431490613,0.9937733971555656,0.7112524131823895
HCR1,0.5992311265215104,0.6683438763907883,0.9937733971555656,0.8475028883850637
HCS1,0.8117773428017565,0.23272930292596505,0.9937733971555656,0.6910998458922644
HDA1,0.7052062306693008,0.26627656004637135,0.9937733971555656,0.7051156773505587
HDA2,0.9421428505711047,0.12165935608309904,0.9937733971555656,0.6652301790357442
HDA3,0.2919569672628663,0.05283157078064363,0.9937733971555656,0.608890796752743
HED1,0.7388057774392047,0.3103067308398088,0.9937733971555656,0.7107337238210676
HEF3,0.8240298439615558,0.16650866030868242,0.9937733971555656,0.6754577840077937
HEH2,0.5742445298073126,0.6299011600847848,0.9937733971555656,0.825081280841292
HEK2,0.5096579083930585,0.4516964766881567,0.9937733971555656,0.7419959871543117
HEL1,0.255579219617555,0.614326961840852,0.9937733971555656,0.8177243690876679
HEL2,0.7715569856369118,0.42184972788415864,0.9937733971555656,0.7368041103194102
HEM1,0.36599833761880274,0.40212279478116597,0.9937733971555656,0.7298733450057736
HEM12,0.5992101542175492,0.1641224101717465,0.9937733971555656,0.6751897851295073
HEM13,0.9686382367183578,0.25365503960503816,0.9937733971555656,0.7004275792679441
HEM14,0.6532831631632965,0.3111211235225518,0.9937733971555656,0.7112524131823895
HEM15,0.8734400593569186,0.21589123979078062,0.9937733971555656,0.6887647202479469
HEM2,0.9218345885793113,0.45428330811271,0.9937733971555656,0.7427423752990635
HEM25,0.854894521481419,0.7658964404485102,0.9937733971555656,0.8978352390354839
HEM3,0.413758797334876,0.4412817634078565,0.9937733971555656,0.7405902984165758
HEM4,0.47272127871266034,0.16767960381567487,0.9937733971555656,0.6771809776378003
HER1,0.6718150186641338,0.360998863550116,0.9937733971555656,0.7114088315372219
HER2,0.8981359857751942,0.11160750898437423,0.9937733971555656,0.6652301790357442
HES1,0.2629489206181073,0.007532634020072195,0.9937733971555656,0.503968064767642
HFA1,0.46487447970250884,0.5078504318498392,0.9937733971555656,0.7637003038379796
HFD1,0.8166465448902794,0.3724689552387819,0.9937733971555656,0.7181234975019933
HFI1,0.1579250279402883,0.1733579622095885,0.9937733971555656,0.6792925507161812
HFL1,0.6521045392165138,0.29021242884700393,0.9937733971555656,0.7081815747738351
HFM1,0.6083195798711001,0.8412052219325131,0.9937733971555656,0.9350361545994342
HGH1,0.5791802645843955,0.12398446257923798,0.9937733971555656,0.6652301790357442
HHF1,0.2647551191471203,0.23932886288505992,0.9937733971555656,0.6942275758653692
HHF2,0.2419101932197305,0.3643410167584934,0.9937733971555656,0.7119140857163518
HHO1,0.6135993121466663,0.6792464126671014,0.9937733971555656,0.8506859065591792
HHT1,0.26622723296098594,0.20579176501633992,0.9937733971555656,0.6887647202479469
HHY1,0.4890195046044431,0.9088373803005697,0.9937733971555656,0.9621663186134507
HIF1,0.8814976277375681,0.8989815084087268,0.9937733971555656,0.9586576836902679
HIM1,0.7523816090452506,0.19465175376693392,0.9937733971555656,0.6887647202479469
HIP1,0.5686860105630077,0.32552858325637346,0.9937733971555656,0.7112524131823895
HIR1,0.9561539541168644,0.35898346943444526,0.9937733971555656,0.7113267822088314
HIR2,0.2629780321208842,0.13904966931661009,0.9937733971555656,0.6652301790357442
HIR3,0.9339998544649049,0.1110115995293064,0.9937733971555656,0.6652301790357442
HIS1,0.2608609245839507,0.35817813769430196,0.9937733971555656,0.7112524131823895
HIS2,0.470281020784029,0.1854623132632608,0.9937733971555656,0.6836182022177617
HIS4,0.8138942363646124,0.9078171383715786,0.9937733971555656,0.961878369154473
HIS5,0.1518962131731475,0.38659741035425643,0.9937733971555656,0.722545076908384
HIS6,0.2592944014054635,0.16791243611205664,0.9937733971555656,0.6771809776378003
HIS7,0.5496769400461037,0.5506918046844357,0.9937733971555656,0.7885052114047004
HIT1,0.22904626087918234,0.5543059769109071,0.9937733971555656,0.7906033236436205
HKR1,0.7821514830756678,0.6911569817191592,0.9937733971555656,0.855776441776388
HLJ1,0.641657276041848,0.48660473943471216,0.9937733971555656,0.7548428212535413
HLR1,0.6339198926781648,0.2889746759964129,0.9937733971555656,0.7081815747738351
HMF1,0.4477869080150445,0.49945712692071353,0.9937733971555656,0.7595960626473526
HMG1,0.9363267820255369,0.09745429769414987,0.9937733971555656,0.6652301790357442
HMG2,0.9098019621253415,0.2162191701010625,0.9937733971555656,0.6887647202479469
HMI1,0.9847954192874637,0.29471920944861246,0.9965988595858261,0.708936015414716
HMO1,0.7319072295888844,0.324161266654326,0.9937733971555656,0.7112524131823895
HMS1,0.6930702567613205,0.5885149781834864,0.9937733971555656,0.804611544222145
HMS2,0.10362291360759396,0.004868705344338405,0.9937733971555656,0.4687749082970133
HMT1,0.6998680757819575,0.5594957932785565,0.9937733971555656,0.793616088557975
HMX1,0.8979669300559643,0.04099943346664566,0.9937733971555656,0.608890796752743
HNM1,0.7839921437150137,0.5338042285616177,0.9937733971555656,0.7785989264900118
HNT2,0.5552053848293557,0.0579013759756291,0.9937733971555656,0.6100977018149779
HNT3,0.6223509876576896,0.11413458976106992,0.9937733971555656,0.6652301790357442
HOB2,0.24778294952641333,0.007600631963914179,0.9937733971555656,0.503968064767642
HOC1,0.8697829362626953,0.8642099800638632,0.9937733971555656,0.9426745264082276
HOF1,0.9031325916686661,0.6850038839686545,0.9937733971555656,0.8532785011792154
HOG1,0.4520856855292088,0.11092226143624387,0.9937733971555656,0.6652301790357442
HOL1,0.8219413159342052,0.082260583137081,0.9937733971555656,0.6472229766258342
HOM2,0.6321533869903393,0.03351187317702094,0.9937733971555656,0.608890796752743
HOM3,0.14484155877522673,0.08080988545175274,0.9937733971555656,0.6472229766258342
HOM6,0.682550084160912,0.5234639719660618,0.9937733971555656,0.7744770557705645
HOP1,0.3673765529194302,0.057819228130086844,0.9937733971555656,0.6100977018149779
HOS1,0.8205168556515126,0.4286326171452588,0.9937733971555656,0.7399541783867934
HOS2,0.8817505676883006,0.8782643440299452,0.9937733971555656,0.9482651811942693
HOS3,0.6238661853785342,0.8690497729534941,0.9937733971555656,0.9442692709195948
HOS4,0.3178515970880799,0.4192294834943934,0.9937733971555656,0.7363590033022571
HOT1,0.7565239813547616,0.33501890686909497,0.9937733971555656,0.7112524131823895
HOT13,0.9662434724693436,0.9910406789266197,0.9937733971555656,0.9967527420371153
HPA2,0.7943757815969104,0.1345489581754174,0.9937733971555656,0.6652301790357442
HPC2,0.8869843387062081,0.3461533358217965,0.9937733971555656,0.7112524131823895
HPF1,0.9289926414180804,0.07930893455469111,0.9937733971555656,0.6472229766258342
HPM1,0.649955461468203,0.16718812787160797,0.9937733971555656,0.6758501206885285
HPR1,0.9459937290705821,0.4090783060902513,0.9937733971555656,0.7305823674095521
HPT1,0.5660330056551446,0.44347643966892836,0.9937733971555656,0.7412967484092724
HRB1,0.535533138754354,0.24695589196348885,0.9937733971555656,0.6958066830006903
HRD1,0.8472658080261429,0.8573073969922032,0.9937733971555656,0.940634215465072
HRD3,0.6254919420901282,0.5295097009952274,0.9937733971555656,0.7763573382692172
HRI1,0.5257957402718797,0.20820547862648037,0.9937733971555656,0.6887647202479469
HRK1,0.2431791029553427,0.4413300313069157,0.9937733971555656,0.7405902984165758
HRP1,0.7223485336257369,0.23207400269074874,0.9937733971555656,0.6905465729957946
HRQ1,0.751929221913742,0.09652084742690534,0.9937733971555656,0.6652301790357442
HRR25,0.7074431177841373,0.38624277688408537,0.9937733971555656,0.722545076908384
HRT1,0.5560469474159238,0.5354487579068,0.9937733971555656,0.7785989264900118
HRT3,0.8009163053679513,0.6172292542823081,0.9937733971555656,0.8184097023000589
HSE1,0.2850934735198377,0.7039165469832009,0.9937733971555656,0.8650905555897751
HSF1,0.725659301571672,0.3855811138812404,0.9937733971555656,0.722545076908384
HSH155,0.9031254077103943,0.31480026390215365,0.9937733971555656,0.7112524131823895
HSH49,0.6420102157343697,0.5158933580649336,0.9937733971555656,0.7680478246393457
HSL1,0.7831881250117925,0.04341336346879499,0.9937733971555656,0.608890796752743
HSM3,0.3804632952349187,0.13260000579203357,0.9937733971555656,0.6652301790357442
HSP10,0.24446822603533006,0.32398413276055205,0.9937733971555656,0.7112524131823895
HSP104,0.8792889402150486,0.3549515741212359,0.9937733971555656,0.7112524131823895
HSP12,0.5552525000625346,0.17979954466787448,0.9937733971555656,0.6792925507161812
HSP26,0.7189268732945162,0.3785038167267091,0.9937733971555656,0.7207747856244484
HSP30,0.944932225228612,0.15963557819160973,0.9937733971555656,0.674645741817399
HSP31,0.6081287354060468,0.22893607127323226,0.9937733971555656,0.6888702443393633
HSP33,0.38374940266138013,0.9380615599395327,0.9937733971555656,0.976419542754874
HSP42,0.841666274269913,0.6364609272370751,0.9937733971555656,0.8295772085812523
HSP60,0.6922750250691222,0.1794186166610743,0.9937733971555656,0.6792925507161812
HSP78,0.7376295902201533,0.5264571254435002,0.9937733971555656,0.7746075145465176
HSP82,0.7603388944828998,0.1718237286631624,0.9937733971555656,0.6792925507161812
HST2,0.47297636188808845,0.9174051612040589,0.9937733971555656,0.9649354781610475
HST3,0.8707538772646903,0.12855408764434856,0.9937733971555656,0.6652301790357442
HST4,0.3143753661463244,0.8594078178435621,0.9937733971555656,0.941430549499701
HSU1,0.7084588624659867,0.8997436759022234,0.9937733971555656,0.9586576836902679
HSV2,0.8855957528617155,0.4972669251501479,0.9937733971555656,0.7589630540581955
HTA2,0.3027404716510318,0.3872684231737663,0.9937733971555656,0.722545076908384
HTB1,0.4293071083989247,0.5655166895838155,0.9937733971555656,0.7949389879278238
HTB2,0.2241738850313619,0.23398239974448581,0.9937733971555656,0.6912194565609605
HTC1,0.36122856014948773,0.20887739105145883,0.9937733971555656,0.6887647202479469
HTD2,0.6705644122578623,0.2239782674525554,0.9937733971555656,0.6887647202479469
HTS1,0.7842593296590026,0.16420127910561808,0.9937733971555656,0.6751897851295073
HTZ1,0.2294658291208535,0.5766053361439429,0.9937733971555656,0.8000262050878272
HUA1,0.7633004379753188,0.41601067592202545,0.9937733971555656,0.7342863845686719
HUA2,0.8723052213698262,0.3301201022757947,0.9937733971555656,0.7112524131823895
HUL4,0.8743988260536825,0.8092054604404824,0.9937733971555656,0.9186624744287029
HUL5,0.5553138327248878,0.5431429945674399,0.9937733971555656,0.783418052090516
HUT1,0.7833560472815213,0.12452965502493415,0.9937733971555656,0.6652301790357442
HVG1,0.6783332230312327,0.8708915313507525,0.9937733971555656,0.944762907297149
HXK1,0.4582046314144006,0.8989633498015626,0.9937733971555656,0.9586576836902679
HXK2,0.7772146722849501,0.4594185866069589,0.9937733971555656,0.7445639615468553
HXT1,0.7170615757599734,0.2643756685740764,0.9937733971555656,0.7051156773505587
HXT10,0.27506787738260013,0.060442117603571495,0.9937733971555656,0.6100977018149779
HXT14,0.3518529141048519,0.10041580130372046,0.9937733971555656,0.6652301790357442
HXT2,0.465365265487631,0.6786446514988655,0.9937733971555656,0.8506859065591792
